2021-11-01 10:22:50,381 - INFO  - main.py:<module> - LSTM + Genetic Algorithm
2021-11-01 22:19:22,592 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:19:22,592 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:19:22,592 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:19:22,592 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:19:22,594 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:19:22,594 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:19:22,594 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #59
2021-11-01 22:19:26,490 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:19:26,490 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:19:26,490 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:19:26,490 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:19:26,490 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:19:26,490 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:19:26,491 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:19:26,491 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:19:26,491 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:19:26,491 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:19:26,492 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:19:26,492 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:19:26,492 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #60
2021-11-01 22:19:30,455 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:19:30,455 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:19:30,455 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:19:30,455 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:19:30,455 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:19:30,455 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:19:30,455 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:19:30,455 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:19:30,455 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:19:30,455 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:19:30,457 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:19:30,457 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:19:30,457 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #61
2021-11-01 22:19:34,410 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:19:34,410 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:19:34,410 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:19:34,410 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:19:34,410 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:19:34,410 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:19:34,410 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:19:34,411 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:19:34,411 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:19:34,411 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:19:34,412 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:19:34,413 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:19:34,413 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #62
2021-11-01 22:19:38,324 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:19:38,324 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:19:38,324 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:19:38,324 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:19:38,324 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:19:38,324 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:19:38,324 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:19:38,324 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:19:38,324 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:19:38,324 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:19:38,326 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:19:38,326 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:19:38,326 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #63
2021-11-01 22:19:42,233 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:19:42,233 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:19:42,233 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:19:42,233 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:19:42,233 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:19:42,233 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:19:42,233 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:19:42,233 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:19:42,233 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:19:42,233 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:19:42,235 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:19:42,235 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:19:42,235 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #64
2021-11-01 22:19:46,212 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:19:46,212 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:19:46,212 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:19:46,212 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:19:46,212 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:19:46,212 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:19:46,212 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:19:46,212 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:19:46,212 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:19:46,212 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:19:46,214 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:19:46,214 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:19:46,214 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #65
2021-11-01 22:19:50,433 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:19:50,433 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:19:50,433 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:19:50,433 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:19:50,433 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:19:50,433 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:19:50,433 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:19:50,433 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:19:50,434 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:19:50,434 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:19:50,435 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:19:50,435 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:19:50,436 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #66
2021-11-01 22:19:54,445 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:19:54,446 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:19:54,446 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:19:54,446 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:19:54,446 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:19:54,446 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:19:54,446 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:19:54,446 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:19:54,446 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:19:54,446 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:19:54,448 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:19:54,448 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:19:54,448 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #67
2021-11-01 22:19:58,483 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:19:58,483 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:19:58,483 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:19:58,483 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:19:58,483 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:19:58,483 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:19:58,483 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:19:58,483 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:19:58,483 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:19:58,484 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:19:58,485 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:19:58,485 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:19:58,485 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #68
2021-11-01 22:20:02,522 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:20:02,522 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:20:02,522 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:20:02,522 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:20:02,522 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:20:02,522 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:20:02,522 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:20:02,522 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:20:02,522 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:20:02,522 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:20:02,524 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:20:02,524 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:20:02,524 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #69
2021-11-01 22:20:06,548 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:20:06,548 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:20:06,548 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:20:06,548 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:20:06,548 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:20:06,548 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:20:06,548 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:20:06,548 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:20:06,548 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:20:06,548 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:20:06,550 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:20:06,550 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:20:06,550 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #70
2021-11-01 22:20:10,536 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:20:10,536 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:20:10,536 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:20:10,536 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:20:10,536 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:20:10,536 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:20:10,536 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:20:10,536 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:20:10,536 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:20:10,537 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:20:10,538 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:20:10,538 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:20:10,538 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #71
2021-11-01 22:20:14,454 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:20:14,454 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:20:14,454 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:20:14,454 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:20:14,454 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:20:14,454 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:20:14,454 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:20:14,454 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:20:14,454 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:20:14,454 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:20:14,456 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:20:14,456 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:20:14,456 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #72
2021-11-01 22:20:18,420 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:20:18,420 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:20:18,420 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:20:18,420 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:20:18,420 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:20:18,421 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:20:18,421 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:20:18,421 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:20:18,421 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:20:18,421 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:20:18,422 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:20:18,422 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:20:18,422 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #73
2021-11-01 22:20:22,273 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:20:22,273 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:20:22,273 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:20:22,273 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:20:22,273 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:20:22,273 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:20:22,273 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:20:22,273 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:20:22,273 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:20:22,273 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:20:22,275 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
EXC.O     0.100103
FB.O     -0.019633
PAYX.O    0.038847
IDXX.O    0.079608
DXCM.O    0.177868
dtype: float64
2021-11-01 22:20:22,275 - INFO  - GeneticAlgorithm.py:evaluate - 0.070908563158906
2021-11-01 22:20:22,275 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #74
2021-11-01 22:20:26,185 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADP.O', 0.10548172757475083)
2021-11-01 22:20:26,185 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.10215946843853821)
2021-11-01 22:20:26,185 - INFO  - GeneticAlgorithm.py:decodeBest - ('AEP.O', 0.10132890365448505)
2021-11-01 22:20:26,185 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRSK.O', 0.10132890365448505)
2021-11-01 22:20:26,185 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.09966777408637874)
2021-11-01 22:20:26,185 - INFO  - GeneticAlgorithm.py:decodeBest - ('EXC.O', 0.09883720930232558)
2021-11-01 22:20:26,185 - INFO  - GeneticAlgorithm.py:decodeBest - ('FB.O', 0.09883720930232558)
2021-11-01 22:20:26,185 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09883720930232558)
2021-11-01 22:20:26,186 - INFO  - GeneticAlgorithm.py:decodeBest - ('IDXX.O', 0.09717607973421927)
2021-11-01 22:20:26,186 - INFO  - GeneticAlgorithm.py:decodeBest - ('DXCM.O', 0.09634551495016612)
2021-11-01 22:20:26,187 - INFO  - GeneticAlgorithm.py:evaluate - ADP.O     0.088912
ASML.O    0.113123
AEP.O     0.013520
VRSK.O    0.013496
CPRT.O    0.106054
